type,entity,season,text
season_squad,Rajasthan Royals,2013,"IPL 2013 squad for Rajasthan Royals: A Chandila, AA Chavan, AL Menaria, AM Rahane, BJ Hodge, DH Yagnik, GB Hogg, Harmeet Singh, JP Faulkner, KK Cooper, MDKJ Perera, OA Shah, PV Tambe, R Dravid, R Shukla, S Badree, S Sreesanth, SK Trivedi, SR Watson, STR Binny, SV Samson, SW Tait, Sachin Baby, VS Malik."
season_squad,Royal Challengers Bengaluru,2013,"IPL 2013 squad for Royal Challengers Bengaluru: A Mithun, A Mukund, AB McDonald, AB de Villiers, CA Pujara, CH Gayle, DT Christian, J Syed Mohammad, JD Unadkat, KB Arun Karthik, KK Nair, KL Rahul, M Kartik, M Muralitharan, MA Agarwal, MC Henriques, R Rampaul, R Vinay Kumar, RP Singh, SS Tiwary, TM Dilshan, V Kohli, Z Khan."
season_squad,Sunrisers Hyderabad,2013,"IPL 2013 squad for Sunrisers Hyderabad: A Ashish Reddy, A Mishra, Anand Rajan, Ankit Sharma, BB Samantray, CL White, DB Ravi Teja, DJG Sammy, DW Steyn, GH Vihari, I Sharma, KC Sangakkara, KV Sharma, NLTC Perera, PA Patel, PA Reddy, Q de Kock, S Dhawan, X Thalaivan Sargunam."
season_squad,Chennai Super Kings,2014,"IPL 2014 squad for Chennai Super Kings: A Nehra, BB McCullum, BW Hilfenhaus, DJ Bravo, DJ Hussey, DR Smith, F du Plessis, IC Pandey, JW Hastings, M Manhas, MM Sharma, MS Dhoni, P Negi, R Ashwin, RA Jadeja, S Badree, SK Raina, V Shankar."
season_squad,Delhi Capitals,2014,"IPL 2014 squad for Delhi Capitals: Imran Tahir, JD Unadkat, JDS Neesham, JP Duminy, KD Karthik, KM Jadhav, KP Pietersen, LR Shukla, LRPL Taylor, M Vijay, MA Agarwal, MK Tiwary, Mohammed Shami, NM Coulter-Nile, Q de Kock, R Sharma, R Shukla, S Kaul, S Nadeem, WD Parnell."
season_squad,Kolkata Knight Riders,2014,"IPL 2014 squad for Kolkata Knight Riders: AD Russell, CA Lynn, G Gambhir, JH Kallis, M Morkel, MK Pandey, MS Bisla, PJ Cummins, PP Chawla, R Vinay Kumar, RN ten Doeschate, RV Uthappa, SA Yadav, SP Narine, Shakib Al Hasan, UT Yadav, YK Pathan."
season_squad,Mumbai Indians,2014,"IPL 2014 squad for Mumbai Indians: AP Tare, AT Rayudu, BR Dunk, CJ Anderson, CM Gautam, Harbhajan Singh, JJ Bumrah, K Santokie, KA Pollard, LMP Simmons, M de Lange, MEK Hussey, P Kumar, P Suyal, PP Ojha, RG Sharma, S Gopal, SL Malinga, Z Khan."
season_squad,Punjab Kings,2014,"IPL 2014 squad for Punjab Kings: AR Patel, BE Hendricks, CA Pujara, DA Miller, GJ Bailey, GJ Maxwell, Karanveer Singh, L Balaji, M Kartik, M Vohra, MG Johnson, Mandeep Singh, P Awana, R Dhawan, SE Marsh, Sandeep Sharma, Shivam Sharma, V Sehwag, WP Saha."
season_squad,Rajasthan Royals,2014,"IPL 2014 squad for Rajasthan Royals: AM Nayar, AM Rahane, Ankit Sharma, BCJ Cutting, BJ Hodge, DH Yagnik, DS Kulkarni, Iqbal Abdulla, JP Faulkner, KK Cooper, KK Nair, KW Richardson, PV Tambe, R Bhatia, R Tewatia, SPD Smith, SR Watson, STR Binny, SV Samson, TG Southee, UBT Chand, VS Malik."
season_squad,Royal Challengers Bengaluru,2014,"IPL 2014 squad for Royal Challengers Bengaluru: AB Dinda, AB de Villiers, AN Ahmed, CH Gayle, HV Patel, JA Morkel, M Muralitharan, MA Starc, NJ Maddinson, PA Patel, R Rampaul, RR Rossouw, S Rana, SB Jakati, V Kohli, VH Zol, VR Aaron, YS Chahal, YV Takawale, Yuvraj Singh."
season_squad,Sunrisers Hyderabad,2014,"IPL 2014 squad for Sunrisers Hyderabad: A Mishra, AJ Finch, B Kumar, DA Warner, DJG Sammy, DW Steyn, I Sharma, IK Pathan, JO Holder, KL Rahul, KV Sharma, MC Henriques, NV Ojha, Parvez Rasool, S Anirudha, S Dhawan, Y Venugopal Rao."
season_squad,Chennai Super Kings,2015,"IPL 2015 squad for Chennai Super Kings: A Nehra, BB McCullum, DJ Bravo, DR Smith, F du Plessis, IC Pandey, MEK Hussey, MM Sharma, MS Dhoni, P Negi, R Ashwin, RA Jadeja, RG More, SK Raina."
season_squad,Delhi Capitals,2015,"IPL 2015 squad for Delhi Capitals: A Mishra, AD Mathews, CM Gautam, DJ Muthuswami, GS Sandhu, Imran Tahir, J Yadav, JA Morkel, JD Unadkat, JP Duminy, KM Jadhav, MA Agarwal, MK Tiwary, NM Coulter-Nile, Q de Kock, S Nadeem, SS Iyer, SS Tiwary, Yuvraj Singh, Z Khan."
season_squad,Kolkata Knight Riders,2015,"IPL 2015 squad for Kolkata Knight Riders: AD Russell, Azhar Mahmood, G Gambhir, GB Hogg, J Botha, KC Cariappa, M Morkel, MK Pandey, PJ Cummins, PP Chawla, RN ten Doeschate, RV Uthappa, SA Yadav, SP Narine, Shakib Al Hasan, UT Yadav, YK Pathan."
season_squad,Mumbai Indians,2015,"IPL 2015 squad for Mumbai Indians: AJ Finch, AP Tare, AT Rayudu, CJ Anderson, HH Pandya, Harbhajan Singh, J Suchith, JJ Bumrah, KA Pollard, LMP Simmons, M de Lange, MJ McClenaghan, P Suyal, PA Patel, PP Ojha, R Vinay Kumar, RG Sharma, S Gopal, SL Malinga, UBT Chand."
season_squad,Punjab Kings,2015,"IPL 2015 squad for Punjab Kings: AR Patel, Anureet Singh, BE Hendricks, DA Miller, GJ Bailey, GJ Maxwell, Gurkeerat Singh, Karanveer Singh, M Vijay, M Vohra, MG Johnson, NLTC Perera, R Dhawan, SE Marsh, SN Thakur, Sandeep Sharma, Shivam Sharma, V Sehwag, WP Saha."
season_squad,Rajasthan Royals,2015,"IPL 2015 squad for Rajasthan Royals: AM Rahane, Ankit Sharma, BB Sran, CH Morris, DJ Hooda, DS Kulkarni, J Theron, JP Faulkner, KK Nair, PV Tambe, R Bhatia, R Tewatia, SPD Smith, SR Watson, STR Binny, SV Samson, TG Southee."
season_squad,Royal Challengers Bengaluru,2015,"IPL 2015 squad for Royal Challengers Bengaluru: AB Dinda, AB de Villiers, AN Ahmed, CH Gayle, D Wiese, DJG Sammy, HV Patel, Iqbal Abdulla, KD Karthik, MA Starc, MS Bisla, Mandeep Singh, NJ Maddinson, RR Rossouw, S Aravind, SA Abbott, SN Khan, V Kohli, VR Aaron, YS Chahal."
season_squad,Sunrisers Hyderabad,2015,"IPL 2015 squad for Sunrisers Hyderabad: A Ashish Reddy, B Kumar, Bipul Sharma, DA Warner, DW Steyn, EJG Morgan, GH Vihari, I Sharma, KL Rahul, KS Williamson, KV Sharma, MC Henriques, NV Ojha, P Kumar, Parvez Rasool, RS Bopara, S Dhawan, TA Boult."
season_squad,Delhi Capitals,2016,"IPL 2016 squad for Delhi Capitals: A Mishra, CH Morris, CR Brathwaite, Imran Tahir, J Yadav, JP Duminy, KK Nair, MA Agarwal, Mohammed Shami, NM Coulter-Nile, P Negi, Q de Kock, RR Pant, S Nadeem, SS Iyer, SV Samson, SW Billings, Z Khan."
season_squad,Gujarat Lions,2016,"IPL 2016 squad for Gujarat Lions: AD Nath, AJ Finch, BB McCullum, DJ Bravo, DR Smith, DS Kulkarni, DW Steyn, ER Dwivedi, Ishan Kishan, JP Faulkner, KD Karthik, P Kumar, PJ Sangwan, PV Tambe, RA Jadeja, S Kaushik, S Ladda, SB Jakati, SK Raina."
season_squad,Kolkata Knight Riders,2016,"IPL 2016 squad for Kolkata Knight Riders: AD Russell, AS Rajpoot, C Munro, CA Lynn, G Gambhir, GB Hogg, JD Unadkat, JO Holder, JW Hastings, Kuldeep Yadav, M Morkel, MK Pandey, PP Chawla, R Sathish, RV Uthappa, SA Yadav, SP Narine, Shakib Al Hasan, UT Yadav, YK Pathan."
season_squad,Mumbai Indians,2016,"IPL 2016 squad for Mumbai Indians: AT Rayudu, HH Pandya, Harbhajan Singh, J Suchith, JC Buttler, JJ Bumrah, KA Pollard, KH Pandya, LMP Simmons, MJ Guptill, MJ McClenaghan, N Rana, PA Patel, R Vinay Kumar, RG Sharma, S Gopal, TG Southee, UBT Chand."
season_squad,Punjab Kings,2016,"IPL 2016 squad for Punjab Kings: AR Patel, Anureet Singh, DA Miller, F Behardien, GJ Maxwell, Gurkeerat Singh, HM Amla, KC Cariappa, KJ Abbott, M Vijay, M Vohra, MG Johnson, MM Sharma, MP Stoinis, NS Naik, P Sahu, R Dhawan, SE Marsh, Sandeep Sharma, Swapnil Singh, WP Saha."
season_squad,Rising Pune Supergiant,2016,"IPL 2016 squad for Rising Pune Supergiant: A Zampa, AB Dinda, AM Rahane, Ankit Sharma, DL Chahar, F du Plessis, GJ Bailey, I Sharma, IK Pathan, JA Morkel, KP Pietersen, M Ashwin, MR Marsh, MS Dhoni, NLTC Perera, PSP Handscomb, R Ashwin, R Bhatia, RP Singh, SM Boland, SPD Smith, SS Tiwary, UT Khawaja."
season_squad,Royal Challengers Bengaluru,2016,"IPL 2016 squad for Royal Challengers Bengaluru: AB de Villiers, AF Milne, CH Gayle, CJ Jordan, D Wiese, HV Patel, Iqbal Abdulla, KL Rahul, KM Jadhav, KW Richardson, Mandeep Singh, Parvez Rasool, S Aravind, SN Khan, SR Watson, STR Binny, Sachin Baby, T Shamsi, TM Head, V Kohli, VR Aaron, YS Chahal."
season_squad,Sunrisers Hyderabad,2016,"IPL 2016 squad for Sunrisers Hyderabad: A Ashish Reddy, A Nehra, AP Tare, B Kumar, BB Sran, BCJ Cutting, Bipul Sharma, DA Warner, DJ Hooda, EJG Morgan, KS Williamson, KV Sharma, MC Henriques, Mustafizur Rahman, NV Ojha, S Dhawan, TA Boult, Yuvraj Singh."
season_squad,Delhi Capitals,2017,"IPL 2017 squad for Delhi Capitals: A Mishra, AD Mathews, AP Tare, AR Bawne, CH Morris, CJ Anderson, CR Brathwaite, J Yadav, K Rabada, KK Nair, MN Samuels, Mohammed Shami, PJ Cummins, RR Pant, S Nadeem, SS Iyer, SV Samson, SW Billings, Z Khan."
season_squad,Gujarat Lions,2017,"IPL 2017 squad for Gujarat Lions: AD Nath, AJ Finch, AJ Tye, Ankit Soni, BB McCullum, Basil Thampi, DR Smith, DS Kulkarni, IK Pathan, Ishan Kishan, JJ Roy, JP Faulkner, KD Karthik, MM Patel, MS Gony, NB Singh, P Kumar, PJ Sangwan, RA Jadeja, S Kaushik, SB Jakati, SK Raina, SS Agarwal, Tejas Baroka."
season_squad,Kolkata Knight Riders,2017,"IPL 2017 squad for Kolkata Knight Riders: AS Rajpoot, C de Grandhomme, CA Lynn, CR Woakes, DM Bravo, G Gambhir, IR Jaggi, Kuldeep Yadav, MK Pandey, NM Coulter-Nile, PP Chawla, RV Uthappa, SA Yadav, SP Jackson, SP Narine, Shakib Al Hasan, TA Boult, UT Yadav, YK Pathan."
season_squad,Mumbai Indians,2017,"IPL 2017 squad for Mumbai Indians: AT Rayudu, HH Pandya, Harbhajan Singh, JC Buttler, JJ Bumrah, KA Pollard, KH Pandya, KV Sharma, LMP Simmons, MG Johnson, MJ McClenaghan, N Rana, PA Patel, R Vinay Kumar, RG Sharma, SL Malinga, SS Tiwary, TG Southee."
season_squad,Punjab Kings,2017,"IPL 2017 squad for Punjab Kings: AR Patel, Anureet Singh, DA Miller, EJG Morgan, GJ Maxwell, Gurkeerat Singh, HM Amla, I Sharma, KC Cariappa, M Vohra, MJ Guptill, MJ Henry, MM Sharma, MP Stoinis, R Tewatia, SE Marsh, Sandeep Sharma, Swapnil Singh, T Natarajan, VR Aaron, WP Saha."
season_squad,Rising Pune Supergiant,2017,"IPL 2017 squad for Rising Pune Supergiant: A Zampa, AB Dinda, AM Rahane, Ankit Sharma, BA Stokes, DL Chahar, DT Christian, F du Plessis, Imran Tahir, JD Unadkat, LH Ferguson, MA Agarwal, MK Tiwary, MS Dhoni, R Bhatia, RA Tripathi, RD Chahar, SN Thakur, SPD Smith, Washington Sundar."
season_squad,Royal Challengers Bengaluru,2017,"IPL 2017 squad for Royal Challengers Bengaluru: A Choudhary, AB de Villiers, AF Milne, Avesh Khan, B Stanlake, CH Gayle, HV Patel, Iqbal Abdulla, KM Jadhav, Mandeep Singh, P Negi, S Aravind, S Badree, SR Watson, STR Binny, Sachin Baby, TM Head, TS Mills, V Kohli, Vishnu Vinod, YS Chahal."
season_squad,Sunrisers Hyderabad,2017,"IPL 2017 squad for Sunrisers Hyderabad: A Nehra, B Kumar, BB Sran, BCJ Cutting, Bipul Sharma, CJ Jordan, DA Warner, DJ Hooda, KS Williamson, MC Henriques, Mohammad Nabi, Mohammed Siraj, Mustafizur Rahman, NV Ojha, Rashid Khan, S Dhawan, S Kaul, V Shankar, Yuvraj Singh."
season_squad,Chennai Super Kings,2018,"IPL 2018 squad for Chennai Super Kings: AT Rayudu, DJ Bravo, DJ Willey, DL Chahar, DR Shorey, F du Plessis, Harbhajan Singh, Imran Tahir, KM Asif, KM Jadhav, KV Sharma, L Ngidi, M Vijay, MA Wood, MS Dhoni, RA Jadeja, SK Raina, SN Thakur, SR Watson, SW Billings."
season_squad,Delhi Capitals,2018,"IPL 2018 squad for Delhi Capitals: A Mishra, Abhishek Sharma, Avesh Khan, C Munro, CH Morris, CJ Dala, DT Christian, G Gambhir, GJ Maxwell, HV Patel, JJ Roy, LE Plunkett, Mohammed Shami, NV Ojha, PP Shaw, R Tewatia, RR Pant, S Lamichhane, S Nadeem, SS Iyer, TA Boult, V Shankar."
season_squad,Kolkata Knight Riders,2018,"IPL 2018 squad for Kolkata Knight Riders: AD Russell, CA Lynn, JPR Scantlebury-Searles, KD Karthik, Kuldeep Yadav, M Prasidh Krishna, MG Johnson, N Rana, PP Chawla, R Vinay Kumar, RK Singh, RV Uthappa, SP Narine, Shivam Mavi, Shubman Gill, TK Curran."
season_squad,Mumbai Indians,2018,"IPL 2018 squad for Mumbai Indians: A Dananjaya, BCJ Cutting, E Lewis, HH Pandya, Ishan Kishan, JJ Bumrah, JP Duminy, KA Pollard, KH Pandya, M Markande, MJ McClenaghan, Mustafizur Rahman, PJ Sangwan, RG Sharma, SA Yadav."
season_squad,Punjab Kings,2018,"IPL 2018 squad for Punjab Kings: AD Nath, AJ Finch, AJ Tye, AR Patel, AS Rajpoot, BB Sran, CH Gayle, DA Miller, KK Nair, KL Rahul, MA Agarwal, MK Tiwary, MM Sharma, MP Stoinis, Mujeeb Ur Rahman, R Ashwin, Yuvraj Singh."
season_squad,Rajasthan Royals,2018,"IPL 2018 squad for Rajasthan Royals: AM Rahane, Ankit Sharma, Anureet Singh, B Laughlin, BA Stokes, DJM Short, DS Kulkarni, H Klaasen, IS Sodhi, JC Archer, JC Buttler, JD Unadkat, K Gowtham, MK Lomror, P Chopra, RA Tripathi, S Gopal, STR Binny, SV Samson."
season_squad,Royal Challengers Bengaluru,2018,"IPL 2018 squad for Royal Challengers Bengaluru: AB de Villiers, BB McCullum, C de Grandhomme, CJ Anderson, CR Woakes, K Khejroliya, M Ashwin, M Vohra, MM Ali, Mandeep Singh, Mohammed Siraj, P Negi, PA Patel, Q de Kock, SN Khan, TG Southee, UT Yadav, V Kohli, Washington Sundar, YS Chahal."
season_squad,Sunrisers Hyderabad,2018,"IPL 2018 squad for Sunrisers Hyderabad: AD Hales, B Kumar, B Stanlake, Basil Thampi, CJ Jordan, CR Brathwaite, DJ Hooda, KK Ahmed, KS Williamson, MK Pandey, Mohammad Nabi, RK Bhui, Rashid Khan, S Dhawan, S Kaul, SP Goswami, Sandeep Sharma, Shakib Al Hasan, WP Saha, YK Pathan."
season_squad,Chennai Super Kings,2019,"IPL 2019 squad for Chennai Super Kings: AT Rayudu, DJ Bravo, DL Chahar, DR Shorey, F du Plessis, Harbhajan Singh, Imran Tahir, KM Jadhav, KV Sharma, M Vijay, MJ Santner, MM Sharma, MS Dhoni, RA Jadeja, SC Kuggeleijn, SK Raina, SN Thakur, SR Watson, SW Billings."
season_squad,Delhi Capitals,2019,"IPL 2019 squad for Delhi Capitals: A Mishra, AR Patel, Avesh Khan, C Munro, CA Ingram, CH Morris, GH Vihari, HV Patel, I Sharma, J Suchith, K Rabada, KMA Paul, PP Shaw, R Tewatia, RR Pant, S Dhawan, S Lamichhane, SE Rutherford, SS Iyer, TA Boult."
season_squad,Kolkata Knight Riders,2019,"IPL 2019 squad for Kolkata Knight Riders: AD Russell, CA Lynn, CR Brathwaite, HF Gurney, JL Denly, KC Cariappa, KD Karthik, Kuldeep Yadav, LH Ferguson, M Prasidh Krishna, N Rana, NS Naik, PP Chawla, RK Singh, RV Uthappa, S Sandeep Warrier, SP Narine, Shubman Gill, Y Prithvi Raj."
season_squad,Mumbai Indians,2019,"IPL 2019 squad for Mumbai Indians: AS Joseph, AS Roy, BB Sran, BCJ Cutting, E Lewis, HH Pandya, Ishan Kishan, J Yadav, JJ Bumrah, JP Behrendorff, KA Pollard, KH Pandya, M Markande, MJ McClenaghan, Q de Kock, RD Chahar, RG Sharma, Rasikh Salam, SA Yadav, SD Lad, SL Malinga, Yuvraj Singh."
season_squad,Punjab Kings,2019,"IPL 2019 squad for Punjab Kings: AJ Tye, AS Rajpoot, Arshdeep Singh, CH Gayle, CV Varun, DA Miller, GC Viljoen, Harpreet Brar, KK Nair, KL Rahul, M Ashwin, MA Agarwal, Mandeep Singh, Mohammed Shami, Mujeeb Ur Rahman, N Pooran, P Simran Singh, R Ashwin, SM Curran, SN Khan."
season_squad,Rajasthan Royals,2019,"IPL 2019 squad for Rajasthan Royals: AJ Turner, AM Rahane, BA Stokes, DS Kulkarni, IS Sodhi, JC Archer, JC Buttler, JD Unadkat, K Gowtham, LS Livingstone, MK Lomror, O Thomas, P Chopra, R Parag, RA Tripathi, S Gopal, S Midhun, SPD Smith, STR Binny, SV Samson, VR Aaron."
season_squad,Royal Challengers Bengaluru,2019,"IPL 2019 squad for Royal Challengers Bengaluru: AB de Villiers, AD Nath, C de Grandhomme, DW Steyn, Gurkeerat Singh, H Klaasen, K Khejroliya, MM Ali, MP Stoinis, Mohammed Siraj, Navdeep Saini, P Negi, P Ray Barman, PA Patel, S Dube, SO Hetmyer, TG Southee, UT Yadav, V Kohli, Washington Sundar, YS Chahal."
season_squad,Sunrisers Hyderabad,2019,"IPL 2019 squad for Sunrisers Hyderabad: Abhishek Sharma, B Kumar, Basil Thampi, DA Warner, DJ Hooda, JM Bairstow, KK Ahmed, KS Williamson, MJ Guptill, MK Pandey, Mohammad Nabi, RK Bhui, Rashid Khan, S Kaul, S Nadeem, Sandeep Sharma, Shakib Al Hasan, V Shankar, WP Saha, YK Pathan."
season_squad,Chennai Super Kings,2020,"IPL 2020 squad for Chennai Super Kings: AT Rayudu, DJ Bravo, DL Chahar, F du Plessis, Imran Tahir, JR Hazlewood, KM Jadhav, KV Sharma, L Ngidi, M Vijay, MJ Santner, MS Dhoni, Monu Kumar, N Jagadeesan, PP Chawla, RA Jadeja, RD Gaikwad, SM Curran, SN Thakur, SR Watson."
season_squad,Delhi Capitals,2020,"IPL 2020 squad for Delhi Capitals: A Mishra, A Nortje, AM Rahane, AR Patel, AT Carey, Avesh Khan, DR Sams, HV Patel, I Sharma, K Rabada, MM Sharma, MP Stoinis, P Dubey, PP Shaw, R Ashwin, RR Pant, S Dhawan, SO Hetmyer, SS Iyer, TU Deshpande."
season_squad,Kolkata Knight Riders,2020,"IPL 2020 squad for Kolkata Knight Riders: AD Russell, CJ Green, CV Varun, EJG Morgan, KD Karthik, KL Nagarkoti, Kuldeep Yadav, LH Ferguson, M Prasidh Krishna, N Rana, NS Naik, PJ Cummins, RA Tripathi, RK Singh, S Sandeep Warrier, SP Narine, Shivam Mavi, Shubman Gill, T Banton."
season_squad,Mumbai Indians,2020,"IPL 2020 squad for Mumbai Indians: DS Kulkarni, HH Pandya, Ishan Kishan, J Yadav, JJ Bumrah, JL Pattinson, KA Pollard, KH Pandya, NM Coulter-Nile, Q de Kock, RD Chahar, RG Sharma, SA Yadav, SS Tiwary, TA Boult."
season_squad,Punjab Kings,2020,"IPL 2020 squad for Punjab Kings: Arshdeep Singh, CH Gayle, CJ Jordan, DJ Hooda, GJ Maxwell, Harpreet Brar, JDS Neesham, K Gowtham, KK Nair, KL Rahul, M Ashwin, MA Agarwal, Mandeep Singh, Mohammed Shami, Mujeeb Ur Rahman, N Pooran, P Simran Singh, Ravi Bishnoi, SN Khan, SS Cottrell."
season_squad,Rajasthan Royals,2020,"IPL 2020 squad for Rajasthan Royals: AJ Tye, AS Rajpoot, BA Stokes, DA Miller, JC Archer, JC Buttler, JD Unadkat, Kartik Tyagi, MK Lomror, R Parag, R Tewatia, RV Uthappa, S Gopal, SPD Smith, SV Samson, TK Curran, VR Aaron, YBK Jaiswal."
season_squad,Royal Challengers Bengaluru,2020,"IPL 2020 squad for Royal Challengers Bengaluru: A Zampa, AB de Villiers, AJ Finch, CH Morris, D Padikkal, DW Steyn, Gurkeerat Singh, I Udana, JR Philippe, MM Ali, Mohammed Siraj, Navdeep Saini, S Dube, Shahbaz Ahmed, UT Yadav, V Kohli, Washington Sundar, YS Chahal."
season_squad,Sunrisers Hyderabad,2020,"IPL 2020 squad for Sunrisers Hyderabad: Abdul Samad, Abhishek Sharma, B Kumar, Basil Thampi, DA Warner, JM Bairstow, JO Holder, KK Ahmed, KS Williamson, MK Pandey, MR Marsh, Mohammad Nabi, PK Garg, Rashid Khan, S Kaul, S Nadeem, SP Goswami, Sandeep Sharma, T Natarajan, V Shankar, WP Saha."
season_squad,Chennai Super Kings,2021,"IPL 2021 squad for Chennai Super Kings: AT Rayudu, DJ Bravo, DL Chahar, F du Plessis, Imran Tahir, JR Hazlewood, KM Asif, L Ngidi, MM Ali, MS Dhoni, RA Jadeja, RD Gaikwad, RV Uthappa, SK Raina, SM Curran, SN Thakur."
season_squad,Delhi Capitals,2021,"IPL 2021 squad for Delhi Capitals: A Mishra, A Nortje, AM Rahane, AR Patel, Avesh Khan, CR Woakes, I Sharma, K Rabada, LI Meriwala, Lalit Yadav, MP Stoinis, PP Shaw, R Ashwin, RR Pant, RV Patel, S Dhawan, SO Hetmyer, SPD Smith, SS Iyer, TK Curran."
season_squad,Kolkata Knight Riders,2021,"IPL 2021 squad for Kolkata Knight Riders: AD Russell, CV Varun, EJG Morgan, Harbhajan Singh, KD Karthik, KL Nagarkoti, LH Ferguson, M Prasidh Krishna, N Rana, PJ Cummins, RA Tripathi, S Sandeep Warrier, SP Narine, Shakib Al Hasan, Shivam Mavi, Shubman Gill, TG Southee, TL Seifert, VR Iyer."
season_squad,Mumbai Indians,2021,"IPL 2021 squad for Mumbai Indians: AF Milne, Anmolpreet Singh, CA Lynn, DS Kulkarni, HH Pandya, Ishan Kishan, J Yadav, JDS Neesham, JJ Bumrah, KA Pollard, KH Pandya, M Jansen, NM Coulter-Nile, PP Chawla, Q de Kock, RD Chahar, RG Sharma, SA Yadav, SS Tiwary, TA Boult."
season_squad,Punjab Kings,2021,"IPL 2021 squad for Punjab Kings: AK Markram, AU Rashid, Arshdeep Singh, CH Gayle, CJ Jordan, DJ Hooda, DJ Malan, FA Allen, Harpreet Brar, IC Porel, JA Richardson, Jalaj S Saxena, KL Rahul, M Ashwin, M Shahrukh Khan, MA Agarwal, MC Henriques, Mandeep Singh, Mohammed Shami, N Pooran, NT Ellis, P Simran Singh, RP Meredith, Ravi Bishnoi, SN Khan."
season_squad,Rajasthan Royals,2021,"IPL 2021 squad for Rajasthan Royals: Akash Singh, Anuj Rawat, BA Stokes, C Sakariya, CH Morris, DA Miller, E Lewis, GD Phillips, JC Buttler, JD Unadkat, K Yadav, Kartik Tyagi, LS Livingstone, M Markande, M Vohra, MK Lomror, Mustafizur Rahman, R Parag, R Tewatia, S Dube, S Gopal, SV Samson, T Shamsi, YBK Jaiswal."
season_squad,Royal Challengers Bengaluru,2021,"IPL 2021 squad for Royal Challengers Bengaluru: AB de Villiers, D Padikkal, DR Sams, DT Christian, GHS Garton, GJ Maxwell, HV Patel, KA Jamieson, KS Bharat, KW Richardson, Mohammed Siraj, Navdeep Saini, PWH de Silva, RM Patidar, Sachin Baby, Shahbaz Ahmed, TH David, V Kohli, Washington Sundar, YS Chahal."
season_squad,Sunrisers Hyderabad,2021,"IPL 2021 squad for Sunrisers Hyderabad: Abdul Samad, Abhishek Sharma, B Kumar, DA Warner, J Suchith, JJ Roy, JM Bairstow, JO Holder, KK Ahmed, KM Jadhav, KS Williamson, MK Pandey, Mohammad Nabi, Mujeeb Ur Rahman, PK Garg, Rashid Khan, S Kaul, S Nadeem, Sandeep Sharma, T Natarajan, Umran Malik, V Shankar, Virat Singh, WP Saha."
season_squad,Chennai Super Kings,2022,"IPL 2022 squad for Chennai Super Kings: AF Milne, AT Rayudu, CJ Jordan, D Pretorius, DJ Bravo, DP Conway, M Pathirana, M Theekshana, MJ Santner, MM Ali, MS Dhoni, Mukesh Choudhary, N Jagadeesan, PH Solanki, RA Jadeja, RD Gaikwad, RV Uthappa, S Dube, Simarjeet Singh, TU Deshpande."
